text,stance,labels
"Obama '08-Progress Moving Forward 2016 Trump/Cruz-Govt is out to get you! Build a wall, repeal everything since 1970 #donaldtrump #TedCruz",support,1.0
"#Cruz ""Natural born"" still being debated. An AMERICAN POT""US"" BORN IN CANADA? Unheard of! Shouldn't R POT""US"" Be BORN IN The US? #TRUMP2016",support,1.0
"#TRUMP2016,YES! #Hillary2016 ROLLOUT Pervert #BillClinton Who SexuallyMolested Women for DECADES,While U Labeled LIARs The Women Bill FU-ked",support,1.0
And #DonaldTrump just candidly admitted he started worrying about #TedCruz right to serve as prez because of Cruz' improving poll numbers,support,1.0
"@FoxNews I am a #TedCruz and #DonaldTrump supporter,  but I am getting much closer to a Cruz vote after today. I still like Trump,  but...",support,1.0
#Hillary2016 using Word #Sexism about #TRUMP2016! Hillary YOU! Mocked ALL The WOMEN YOUR Husband #BillClinton SEXUALLY Molested For DECADES!,support,1.0
#Cruz will be an unbending double talking idealog like #Obama just coming from the other direction. No give &amp; take. Stalemate.  #Trump2016,support,1.0
What is #GOP doing abt criminal #Hillary? What have they done to block #Obama? So why listen to what they say now? #Trump2016,support,1.0
"BREAKING: After Leaked Audio, James Dobson Issues Huge Trump Announcement",support,1.0
@USER trump's america protects citizens from the tyranny of criminals? great. #maga,support,1.0
"RT @michellemalkin: Trump will choose SCOTUS justices """"in the mold of Scalia"""" who """"will respect the Constitution of the United States.""""   #debate",support,1.0
Why does it sound like some talk radio people thought that #Trump was supposed to set this up for #Cruz to win? @realDonaldTrump #trump2016,support,1.0
"#GOPDebate I still plan on watching the debate even though #DonaldTrump acts like spoiled kid. WAS between him or #TedCruz, CRUZ IT IS!",support,1.0
"@realDonaldTrump #Hillary2016 takes from charities. #Trump2016 HELPS FOLKS, #Bernie2016 peeps - SIX MILLION, (finances not your strength)",support,1.0
"#DonaldTrump is crazily linking #Hillary with the #BillCosby scandal. Screamed Coz, ""No way in Hell was I ever that desperate to sex her!""",support,1.0
Republicans want to destroy ISIS while #HillaryClinton #BernieSanders strip our rights &amp; expand gov't. #Trump2016 #Carson2016 #Rubio2016,support,1.0
@HillaryClinton @MikeyLikesItNY How about finding legal Americans that aren't felons find jobs first?  #Hillary4Prison #Trump2016,support,1.0
"@HillaryClinton at this point, it's clear Trump will win in a LANDSLIDE presidential victory! #Trump2016 #GOP #HillaryClinton #Hillary #cnn",support,1.0
"More than 7,000 #Hillary emails still to be released, your waisting your #IowaCaucus votes #StandWithHillary people! #IowaTODAY #Trump2016",support,1.0
@USER strong the #stupid is with this one. #kag,support,1.0
#GOPDebate it looks like #DonaldTrump is the front runner with #TedCruz. #MarcoRubio would be running mate. Rest all were a washout.,support,1.0
"#joebiden has not fixed one thing in 50 years. politicians walk away millionaires on a senate salary. they work 4 themselves not the people. 
#trump in 4 years has done more 4 americans ever and donates his salary to charities.
stop the same ol same ol crap from #dems
#votered",support,1.0
If Bill had wiped his server as thoroughly as did #HillaryClinton we wouldn't be talking about Monica Lewinsky. #Trump2016 @Shimmyfab,support,1.0
@USER @USER thank you!  #trump2020,support,1.0
#votered #democrat mayors are betraying law-abiding citizens by siding with rioters and the mob HTTP,support,1.0
"*nothing* #Trump2016 has done re:women can EVER compare to Bill Clinton's treatment,&amp;,by extension, #Hillary's treatment,of females #TheFive",support,1.0
"@USER @USER quick question...are we going with #maga again this year?

i was thinking using #maga again would be a sign of failure for an incumbent...like what has he done the past 4 yrs if he's using the same #maga slogan again.

let us know.

thanks.",support,1.0
"one of the most memorable days of my life... 

jan 20, 2017 invited guest to the trump inauguration 🇺🇸 

that’s me circled, in my red leather jones new york jacket! 

just look at the real turnout! 

@USER #maga HTTP",support,1.0
"#Trump appeals to the working class. #Hillary appeals to the entitlement class. I'll take the former over the latter, any day. #Trump2016",support,1.0
"@realDonaldTrump #Cruz is a snake.We don't trust the man. He's lied about vote history, knocks your ideas,then copies em.
#NoCruz #Trump2016",support,1.0
#America Needs Major Surgery To Survive~ONLY Issue? Which Surgeon Does Operation #DonaldTrump or #BernieSanders~#Hillary is Passe #nyt #cnn,support,1.0
"We also need data base for neocon liberals like #HillaryClinton who give aid and comfort to terrorists. 
#MakeAmericaGreatAgain 
#Trump2016",support,1.0
"steven rogers @USER unleashes live right now about @USER on the cbj military hero show 

watch the military show now ⏬
HTTP

@USER @USER @USER @USER @USER

#military #conservative #trump2020 #maga HTTP",support,1.0
"beijing-based bhr partners is a private equity firm where #hunterbiden was a board member. ""bhr partners"" invests in cgn(chinese-general-nuclear) a #china company that was charged by the f.b.i. with stealing u.s. nuclear secrets. get it?
#trump2020nowmorethanever  #draintheswamp",support,1.0
"william shakespeare was not written by monkeys.
#rabbits 
#qanon 
#shakespeare",support,1.0
Get the truth from Trump! @realDonaldTrump,support,1.0
@USER can u even imagine some one like this trying to tell u anything? she does not even know the tax laws! amazon made billions last year and did not pay the first penny! these are tax laws the idiot biden put in place the last 47 years!,support,1.0
RT @perossmeisl: @Pudingtane @marylene58 @19PHIL51 @MUSSIEPIGROAST @realDonaldTrump @PeacefulChrist,support,1.0
"Breitbart... they would go ""thermonuclear"" against ""globalists"" that Bannon and his friends believe are ruining the Trump administration...",support,1.0
I have been treating the #IowaCaucus like a sporting event;that's how I roll.I predict #Trump2016 &amp; #HillaryClinton winners!Polls are shaky.,support,1.0
#DonaldTrump call for destroying #ISIS oil. US France and Russia going after oil.  #BarackObama n #HillaryClinton leading from behind Trump.,support,1.0
"Is there anybody in politics today that isn't beholden to anyone?  I can come up with one., maybe two  You?  #Trump2016 #TedCruz",support,1.0
"RT @DanScavino: LIVE on #Periscope: 15,000+ for @realDonaldTrump in Selma, North Carolina. #5DAYS #MAGA #TrumpTrain",support,1.0
Media talking heads ignore the crowds at #Trump rallies. They say #Hillary beats him in general but their crowds tell diff story! #Trump2016,support,1.0
@realDonaldTrump we need leaders like #trump and @TGowdySC real men who aren't in big govt pockets like Hillary #HillaryForPrison #trump2016,support,1.0
"Bill, The political machine is corrupt and plays rough, as do their supporters. I hope Trump can stay strong and focused on his agenda.",support,1.0
"thanks brenda oneil for the follow! i look forward to interacting with you to #maga, #kag &amp; to support our potus! 👍🏻👊🏻🇺🇸 follow me on parler behindenemylines",support,1.0
"@USER all of big tech can piss off.
#trump #trump2020 #maga #maga2020 #trumpwinseverytime HTTP",support,1.0
I'm voting for Donald Trump this election #waitonit,support,1.0
#BernieSanders is getting inline with the White House perhaps #HillaryClinton is out shortly &amp; White House needs Bernie? #TRUMP2016,support,1.0
United States President Donald Trump and first lady Melania released a statement wishing “warm greetings” to...,support,1.0
"@realDonaldTrump @BlissTabitha The born leader, the next POTUS!",support,1.0
"RT @FoxNews: .@BretBaier: """"@realDonaldTrump has flipped Nevada... He's expanding his lead in OH, AZ, GA, & MO. He is narrowing the gap in VA and PA.""""",support,1.0
@USER we are the light. they are the darkness. #trump2020!,support,1.0
#Trump constantly being brought up at Dem #debate.  Proves what a threat he is to #HIllary! UniteBlue  Dems are voting #Trump2016 too!,support,1.0
#HillaryClinton is not a leader. shes a follower. #DonaldTrump is the perfect fit for a true leadership because he's a genuis and strong,support,1.0
"The Left fear Donald Trump, BIG TIME! @realDonaldTrump",support,1.0
#TedCruz #Trump2016 #RepublicanDebate #GOPDebate Donald's laugh at Cruz's paperwork error was straight up bully. Well done. Steal the show.,support,1.0
@USER i was gonna vote biden till i found out he left his post during ww1 to go hit on some french women😂 glad he found his way out the basement!  #trump2020,support,1.0
If #Hillary (Bill's Shadow) Must Turn Campaign Over To Bill...Its Finished. #DonaldTrump is Next #POTUS ~#msnbc #foxnews #nyt #wsj #cnn #nbc,support,1.0
"@TerryMcAuliffe 
President Trump's response to VA was perfect now stop with your nonsense rhetoric and get to work",support,1.0
@USER trump will embarrass sleepy joe and it wont even be close!!,support,1.0
"going up the east river drive, and fast. thank you nypd! on november 3rd we’re bringing you back! #lesm #maga HTTP",support,1.0
I like many entries in the 2016 Presidential race; but no one is more accomplished than Donald Trump. His cabinet will be full.,support,1.0
@USER your quote about donald trump not being able to step foot in new york is despicable #trump2020,support,1.0
"Our strength is in our unity! Peace, Love &amp; Hard work. #Fiorina #Trump2016 #TedCruz2016 let's make America Great again!",support,1.0
OUR FOUNDING FATHERS WOULD HAVE EXECUTED OBAMA IN HIS FIRST TERM. WHAT HAS OUR NATION BECOME? #TRUMP2016 #TRUMP #OBAMA #TEDCRUZ,support,1.0
@VLActionFund @Reince The same #RNC LOSERS that thought Romney & Palin were good choices needs to be THANKFUL Trump came along,support,1.0
"@GOP in case yall havent noticed, we the people are sick of your establishment candidates. Listen to us or disappear.  #Cruz2016 #Trump2016",support,1.0
"Donald J. Trump, I am voting for you to be our next ""El Presidente""! #trumpforpresident",support,1.0
"going to military school is a lot closer to being in the military than anything in Obama's or #Hillary's past
#Trump2016 #KellyFile",support,1.0
After Friday there are only two people I would trust to get a grasp on this terror and to help save this country. #Trump2016 or #Cruz2016,support,1.0
Are there others like me? I keep pulling for a Socialist joke in the primary because I dislike #Hillary so much! #Trump2016,support,1.0
Typical #dumos technique - take a tragic issue and blame #repos.  #TedCruz n #DonaldTrump had nothing do with CO shooting. Harvesting issue.,support,1.0
Settling in for #debatenight Hoping to hear an adult conversation.,support,1.0
@realDonaldTrump  Some people just want to be president.  Others want to MAKE AMERICA GREAT AGAIN!,support,1.0
Politicians are destroying America. We need more people like @realDonaldTrump  to run for office,support,1.0
"#Hillary denying VA mismanagement, only lip service to our vets. #Trump rolling his sleeves,getting it done!Ref: Sioux City Rally #Trump2016",support,1.0
"All of you #DonaldTrump supporters who thought Bill Clinton &amp; Obama denigrated the Presidency, need to check yourselves. #PWord #Cruz #tcot",support,1.0
@USER i like this sign much better : at my nieces elementary school in missouri 🇺🇸 #alllivesmattter #equalityforall #trump2020 #trumplandslide2020 #trumplandslidevictory2020 #2ndamendment #teachersforsafety￼ HTTP,support,1.0
@USER @USER so take off your china &amp; islamic masks &amp; librate yourselves the american way. 🇺🇸🇮🇱🙏 #trump2020,support,1.0
"If you're totally fine with more terror attacks, and an assault on the #2nd  vote for #Hillary. #OhHillNo #Trump2016",support,1.0
I don't care who #DonaldTrump attacks as long as it's not #TedCruz. Unlike other candidates #Cruz will rise as he is attacked he's unique!,support,1.0
