text,labels
RT @BenSasse: Character matters.   @realDonaldTrump is obviously not going to win.   But he can still make an honorable move:   Step aside & let Mike Pence try.,0.0
think pete just lost his 1 black supporter #democraticdebate,0.0
Why is America Sending Sick People to Jail? Schizophrenia doesn't deserve prison. Reopen State Hospitals.#health #HillaryClinton #Trump2016,0.0
"@USER oh, i hope he does because obama/biden aced that compared to the catastrophe trump created.",0.0
This is such a frustrating thing to watch #debatenight,1.0
"@POTUS WE THE PEOPLE are coming. And no TRUMP, this is NOT FAKE NEWS. Step down or let the revolution begin!!!",0.0
It wud be interesting watching #HillaryClinton Debate #DonaldTrump w/ His ANTI-EVERYBODY supporters He will look bad on many levels @cspanwj,0.0
"(gsn) former new york mayor and ex presidential candidate mike bloomberg is financing liberal activists in a campaign to attract black voters in florida, an important battleground state in democratic nominee joe biden’s quest to defeat president trump. HTTP",0.0
@USER @USER @USER and in still only 1 of 6 states that are not making it safer to vote by unrestricted mail-in vote. #votersuppression #voteblue,0.0
Why does Hillary say she is all about change however she wants 2 continue with Obama's policies? #Hillary #DonaldTrump #MakeAmericaGreat,1.0
"remember #dnc god is all knowing as seeing, hearing, knows your heart and (if you still own it) your soul. i will never ever accept your fodder as truth. neither will true proud to be americans under god! #trump2020landslide",1.0
"@USER @USER @USER that’s funny! he’s there, at the white house, because we’re in a pandemic. so clearly not ignoring it! #rnc2020 brought the stage to him, to all of us, in a pandemic! get over it! his speech will be amazing! promises made promises kept is so much more than just a campaign slogan!",0.0
"democrats have #billtherapist speaking at the #demconvention2020 even after their fake #metoo hypocrisy. 

#trump2020 #votered2020 HTTP",1.0
"not sure #donaldtrump, #foxnews and his other friends have cottoned on to #joebiden or #bidenharris smart strategy for #election2020

they've realized it's better to just keep quiet, as everytime #trump opens his mouth, he loses votes outside of his base
HTTP",0.0
"with everything that's going on in the world now, i wish that people would watch this film.. at the edge of the city. the end scene when everyone in the courtroom is called out on their prejudice and hypocrisy is so satisfying.. HTTP",0.0
true statement by ivanka : “donald trump has changed washington “ do any biden supporters think that joe biden will change washington?? #rnc2020,1.0
#DonaldTrump ... #HillaryClinton POSSIBLY sending top secret 2 coworkers from private email is 100x's Worse than Petreus sharing same 4 sex,0.0
"@USER i'm having issues with @USER. my front lawn is full of trump #maga signs. last week they threw my son's grad pics on lawn which got wet &amp; ruined; last night they didn't deliver a scheduled set of pool chaise. similar mail-related issues during 2016 also.
its unamerican &amp; sick.",1.0
"@USER @USER where does ""doing 'the wave' with castro"" rate?
potus obama took the fam to cuba and partied with raúl, fidel's brother &amp; successor; what does one think happened to people castro didn't want obama &amp; the world to see? #demdebate HTTP
HTTP",0.0
RT @SteveCase: #ImWithHer #debate,0.0
Coming soon to @NBCSports - Muslim sports cid:7D8CC0C5-9231-4700-B63E-8CB2E0C1EC6C/22C1780B-C578-4ECD-9BE0-CA3901D4EAF6,0.0
"@rcmahoney Are you serious? 
Fake News? Trump launches ‘Real News’ series",0.0
holy shitttttttt #biden is crying !!!!!! hes done !!!!! #presidentialdebate2020 #debate2020 #debates2020 #trump2020,1.0
"@Jack_Septic_Eye Honestly, this shit sickens me. I truly believe that President Trump is bringing out the worst in people. What do you think?",0.0
"Not only is Trump considering stopping military aid to Pakistan, US is mulling sending 5,000-6,000 private 'mercenaries' to Afghanistan",0.0
biden wouldnt meet w north korea despite he and kim jong un having so much in common- hiding in the legacy of previous rulers #democraticdebate,1.0
What is #GOP doing abt criminal #Hillary? What have they done to block #Obama? So why listen to what they say now? #Trump2016,1.0
"difference between #DonaldTrump &amp; #TedCruz &lt;&gt;has some filter to lessen talk shock or insults,both dangerous for the USA both #gop hardliners",0.0
#TedCruz is spending a fortune going negative on me. Not nice. He thinks he meaner than me! He's DEAD wrong. #DonaldTrump,1.0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER omg i can’t stop laughing at morning joe’s comparison of ⁦⁦@USER⁩’s rnc speech  w/ dwight schrute’s mussolini speech from #theoffice 🤣😂🤣 #rnc2020 HTTP,0.0
"@pattonoswalt Poster Boy for ignorance is bliss. If you knew who he was, you would call him Your Excellency Mr President Donald Trump.",0.0
"@USER if outside dining is acceptable it shouldn’t be a problem to setup voting booths outside. 
#trump2020
@USER
 
@USER
 
@USER
 
@USER",1.0
which camera is @USER looking at #rnc2020,0.0
"@USER day 4
#rncconvention #rncconvention2020 

the land of greatness
🇺🇸🇺🇸🇺🇸🇺🇸
#trump2020 #kag#magaa 
HTTP",1.0
Face it. With all of his establishment baggage there was never any chance of a Jeb Bush ever beating #HillaryClinton #Trump2016 #Trump,1.0
"there is only one thing you need to say to progressives for the next two months.

feel free to copy and paste.
___

2 womps. 2 scoops. 2 nobel peace prizes. 2 terms.
___

that's really all that needs to be said. #af #americafirst",0.0
Heroine pouring in from the southern boarder of New Hampshire @realDonaldTrump,0.0
"""Theresa May hasn't condemned:
- Trump's EPA was about this point.",0.0
@USER what’s trump done now?,0.0
Miss USA host De la Fuente quits pageant and call @realDonaldTrump ignorant and a clown...,0.0
"the next president that gets in office, the disrespect level for that P.O.S gone be off the chart. Trust me. #cruz #Trump2016 #bush ✌🏿️",0.0
@Morning_Joe #Rubio's history and Clintons - not good.He's counting on politics - power - to make himself very rich. #Trump2016 #Hillary2016,1.0
how many flags do you need #donaldtrump,0.0
@TheLastLeg #isitokay that a punk singer was deported from the US for impersonating Donald trump? #trumpdump,0.0
"@USER @USER yes wallace was biased, leaned towards biden. asked questions putting trump on defensive. he did not shut down bidens lies. 

trump went right into their trap attacking....trump has a long list of accomplishments. instead of attacking...stay on his list...biden has no list !!!",0.0
RT @TheAlanNoble: But this is beyond apologies. He must step down. Join me in demanding that @realDonaldTrump step down:,0.0
#Hillary thinks #Trump2016 should take responsibility for his words. Shouldn't  she take responsibility for her words / action or even one?,1.0
"hey democrats, joe biden is the best you could muster up?  of all the dems in america, he is the best?

#bidenharris #americafirst #4moreyears #bidencalm",1.0
joe biden just skull dragged bernie for not knowing the costs of his m4a bill #demdebate,0.0
"#GOPDebate #TedCruz #DonaldTrump #JohnKasich #ChrisChristie Marco Rubio gets second boos of the night, mentioning George W Bush name up.",0.0
President Trump's security team could soon include drones,0.0
@MostlyMiddle @WPLGLocal10 Trump has nothing to do with cop killers.,1.0
@peddoc63 @realDonaldTrump So I guess Univision is Fair & Balanced. These are the people that R helping shape USA!,0.0
Anybody who knocks RGB does not belong on that debate stage #DebateNight,0.0
it really is this simple #votebluetosaveamerica HTTP,0.0
"#maga @USER we really shouldn't be surprised about the amount of disdain trump holds for our military, after all in 2017 he said this to generals then in his cabinet.

“i wouldn’t go to war with you people, you’re a bunch of dopes &amp; babies.”

@USER @USER",0.0
"#HillaryClinton turns 68 today, which begs the question; what do you get for the woman who already deletes everything?
#TrumpTODAY",1.0
"ah yes, trump ""convinced"" him to switch parties. i'm sure there's nothing compromising there or anything, van drew. #rnc2020 #trumpchaos",0.0
"Dear Christian Leaders, You&#8217;re Playing a Very Dangerous Game -  #2016POTUS #CCOT #Trump #Election2016",0.0
@USER @USER @USER @USER yup i’m a trump voter and trump stunk,0.0
Trump wasn't precise but he's no bigot. employs thousands. contributed millions to charity. And loves America.not corrupt.capable,1.0
The gift that keeps on giving. #makeitstop,0.0
"@USER really? last i checked, 24.6 (biden) was higher than your 23.8.  maybe not really all that sleepy  @USER should be making that statement.  but take comfort donny, when it comes to number of #lies in a speech, your still number one. #dnc2020 #rnc2020",0.0
@USER could not agree more joe! #trump2020,1.0
"Donald Trump &amp; CIA MUST Realise Producing Terrorisms Involve Top-Down Criminal Ideologies, i.e. Terrorisms Are Produced By Terrorist States.",0.0
@IvankaTrump Everybody in planet earth wants to move to United States because we have Donald Trump,1.0
Ocean Sciences Article of the Day - Now you can plant a tree to offset Trump’s climate policies (Grist),0.0
@USER @USER ha! ha! you’ve heard from one person.  there are many more on the other side who now see who trump is and will not vote for him again.  #joebidenforpresident2020 #trumpistheworstpresidentever #votebluetosaveamerica,0.0
"RT @TomiLahren: Guns don't shoot African-American men, African-American men shoot African-American men. #debatenight",1.0
"I love how the republicans, mostly, only care about #HillaryClinton and the democrats, mostly, only care about #DonaldTrump haha",1.0
#DonaldTrump says #BenCarson is low energy. Trump's high-energy mouth shows he can't handle adversity or blows to his fragile ego. #TedCruz,0.0
"#TedCruz #DonaldTrump  what if American mother has her children in Mexico, they are Americans as well? Hmmm ??Think about it!!",0.0
Got to love sport as a leveler: What Trump’s golfing habits say about him,0.0
"thanks patriots for the love. first goal surpassed. will follow all patriots #maga, #kag. follow and retweet. i will do the same.",1.0
"#DonaldTrump going after #BillClinton is a mistake! 
It'll only remind us of what #HillaryClinton had to put up with. 
#Hillary's a saint!",0.0
Everyone predicting a #TedCruz &amp; #MarcoRubio primary are way overblowing their prediction. It's a #DonaldTrump + anyone else race,1.0
"let's not forget:  the schiff-pelosi induced pandemic panic will cost 22 million lives when it could have been a few thousand...the math here:  
HTTP
#maga #americafirst  blame schiff/pelosi..investigate them",0.0
"⚡️ fact-checking the eleventh democratic presidential debate

#demdebate 

HTTP",0.0
"Are we really sure that #DonaldTrump isn't a red herring working for #HillaryClinton ? 
I still can't rule it out, myself. 
#GTFObothOfYou",0.0
@realDonaldTrump your directness & honesty has moved you to the top of my list 4 #President2016! #TRUMPTRUTH,1.0
Thinking #TedCruz2016 jumped the shark with his #NewYorkValues statement. Looks like it's #Trump2016 to the finish line now,1.0
@HillaryClinton @MikeyLikesItNY How about finding legal Americans that aren't felons find jobs first?  #Hillary4Prison #Trump2016,1.0
"#DonaldTrump going after #BillClinton is a mistake. 
It will only remind us of what #HillaryClinton had to put up with. She's a saint!",0.0
"@uk_visahelp #TedCruz wd have #DonaldTrump as a trade negotiator?
Like oil deals with Arab countries?
V poor judgement",0.0
it may be a pipe dream but i’d like nothing more then to see the con man @USER and his grifting spawn locked away for a very long time.  what are the odds? #votebluetosaveamerica,0.0
"IT'S TRUE: Hillary is playing the 'woman card,"" as sure as Trump is doubling down on the 'asshole card.' #Trump2016 #Hillary2016 #RNC #DNC",0.0
Just what have #Cruz and #Rubio accomplished in the Senate? Nothing. We need #Trump to reverse the Obama/Hillary damage ! #Trump2016 #Iowa,1.0
#trump2016 Al Shabaab puts out video as a thank you to #Hillary for not labeling them a terrorist org. Hillary and Shabaab are very tight!,0.0
